Value,Pixel count,Area (deg²)
1.75642,920,0.000000000080518858056013200000
1.75856,919,0.000000000080431337558126200000
1.75887,1,0.000000000000087520497886970800
1.75981,918,0.000000000080343817060239200000
1.7612,750,0.000000000065640373415228100000
1.76167,925,0.000000000080956460545448000000
1.76321,3,0.000000000000262561493660912000
1.76696,6,0.000000000000525122987321825000
1.76747,1,0.000000000000087520497886970800
1.76947,917,0.000000000080256296562352300000
1.77132,7,0.000000000000612643485208796000
1.77358,1,0.000000000000087520497886970800
1.78198,1,0.000000000000087520497886970800
1.78587,1,0.000000000000087520497886970800
1.78661,918,0.000000000080343817060239200000
1.79205,1,0.000000000000087520497886970800
1.79219,5,0.000000000000437602489434854000
1.79556,1,0.000000000000087520497886970800
1.79568,955,0.000000000083582075482057200000
1.79799,6,0.000000000000525122987321825000
1.81284,921,0.000000000080606378553900100000
1.82757,929,0.000000000081306542536995900000
1.82993,757,0.000000000066253016900436900000
1.83337,5,0.000000000000437602489434854000
1.83396,918,0.000000000080343817060239200000
1.83544,7,0.000000000000612643485208796000
1.84122,1,0.000000000000087520497886970800
1.84169,920,0.000000000080518858056013200000
1.84279,924,0.000000000080868940047561100000
1.86152,1,0.000000000000087520497886970800
1.86275,8,0.000000000000700163983095767000
1.86897,920,0.000000000080518858056013200000
1.87209,1,0.000000000000087520497886970800
1.87369,6,0.000000000000525122987321825000
1.88697,1,0.000000000000087520497886970800
1.88799,924,0.000000000080868940047561100000
1.88956,917,0.000000000080256296562352300000
1.89459,7,0.000000000000612643485208796000
1.89461,918,0.000000000080343817060239200000
1.89607,923,0.000000000080781419549674100000
1.89727,919,0.000000000080431337558126200000
1.90236,7,0.000000000000612643485208796000
1.90944,921,0.000000000080606378553900100000
1.91111,253,0.000000000022142685965403600000
1.9121,1,0.000000000000087520497886970800
1.91222,920,0.000000000080518858056013200000
1.91296,921,0.000000000080606378553900100000
1.91538,919,0.000000000080431337558126200000
1.91625,917,0.000000000080256296562352300000
1.92067,919,0.000000000080431337558126200000
1.92182,1,0.000000000000087520497886970800
1.92385,917,0.000000000080256296562352300000
1.92605,1,0.000000000000087520497886970800
1.92651,6,0.000000000000525122987321825000
1.92794,1,0.000000000000087520497886970800
1.93445,922,0.000000000080693899051787100000
1.93648,1,0.000000000000087520497886970800
1.94283,7,0.000000000000612643485208796000
1.94359,1,0.000000000000087520497886970800
1.94378,925,0.000000000080956460545448000000
1.9452,925,0.000000000080956460545448000000
1.94557,1,0.000000000000087520497886970800
1.94928,4,0.000000000000350081991547883000
1.94936,5,0.000000000000437602489434854000
1.95143,924,0.000000000080868940047561100000
1.95486,1,0.000000000000087520497886970800
1.95571,1,0.000000000000087520497886970800
1.95786,924,0.000000000080868940047561100000
1.96009,3,0.000000000000262561493660912000
1.96031,7,0.000000000000612643485208796000
1.9666,920,0.000000000080518858056013200000
1.96726,5,0.000000000000437602489434854000
1.96887,921,0.000000000080606378553900100000
1.97319,7,0.000000000000612643485208796000
1.97322,7,0.000000000000612643485208796000
1.97997,920,0.000000000080518858056013200000
1.98061,2,0.000000000000175040995773941000
1.98654,1,0.000000000000087520497886970800
1.99256,944,0.000000000082619350005300500000
2.00272,7,0.000000000000612643485208796000
2.00491,1,0.000000000000087520497886970800
2.00634,920,0.000000000080518858056013200000
2.00818,954,0.000000000083494554984170200000
2.01489,1,0.000000000000087520497886970800
2.01973,918,0.000000000080343817060239200000
2.02143,7,0.000000000000612643485208796000
2.02509,917,0.000000000080256296562352300000
2.02561,1,0.000000000000087520497886970800
2.02577,920,0.000000000080518858056013200000
2.02728,1,0.000000000000087520497886970800
2.0288,1,0.000000000000087520497886970800
2.03474,925,0.000000000080956460545448000000
2.03641,921,0.000000000080606378553900100000
2.03728,1,0.000000000000087520497886970800
2.04077,7,0.000000000000612643485208796000
2.04503,920,0.000000000080518858056013200000
2.04538,7,0.000000000000612643485208796000
