Value,Pixel count,Area (deg2)
0.885268,1,0.000000000000087748274545053400
0.885409,5,0.000000000000438741372725267000
0.885412,1,0.000000000000087748274545053400
0.885414,1,0.000000000000087748274545053400
0.88757,1,0.000000000000087748274545053400
0.88782,1,0.000000000000087748274545053400
0.888688,1,0.000000000000087748274545053400
0.890111,918,0.000000000080552916032359000000
0.890328,1,0.000000000000087748274545053400
0.890408,1,0.000000000000087748274545053400
0.891769,1,0.000000000000087748274545053400
0.892942,1,0.000000000000087748274545053400
0.894544,1,0.000000000000087748274545053400
0.894708,1,0.000000000000087748274545053400
0.894785,1,0.000000000000087748274545053400
0.895402,1,0.000000000000087748274545053400
0.898058,1,0.000000000000087748274545053400
0.89969,1,0.000000000000087748274545053400
0.901155,1,0.000000000000087748274545053400
0.901413,1,0.000000000000087748274545053400
0.903607,1,0.000000000000087748274545053400
0.905427,1,0.000000000000087748274545053400
0.905517,1,0.000000000000087748274545053400
0.906173,1169,0.000000000102577732943167000000
0.90633,1,0.000000000000087748274545053400
0.90723,5,0.000000000000438741372725267000
0.908153,1,0.000000000000087748274545053400
0.908534,1,0.000000000000087748274545053400
0.909302,1,0.000000000000087748274545053400
0.909654,1,0.000000000000087748274545053400
0.911934,1,0.000000000000087748274545053400
0.916153,1,0.000000000000087748274545053400
0.917567,1,0.000000000000087748274545053400
0.919715,1,0.000000000000087748274545053400
0.920717,2,0.000000000000175496549090106000
0.921022,1,0.000000000000087748274545053400
0.921523,1,0.000000000000087748274545053400
0.923708,1,0.000000000000087748274545053400
0.924099,1,0.000000000000087748274545053400
0.924229,1,0.000000000000087748274545053400
0.924418,1,0.000000000000087748274545053400
0.924706,1,0.000000000000087748274545053400
0.925038,1,0.000000000000087748274545053400
0.92518,1,0.000000000000087748274545053400
0.925906,1,0.000000000000087748274545053400
0.926039,1,0.000000000000087748274545053400
0.926504,1,0.000000000000087748274545053400
0.927832,1,0.000000000000087748274545053400
0.928772,5,0.000000000000438741372725267000
0.929561,917,0.000000000080465167757814000000
0.929637,1,0.000000000000087748274545053400
0.931291,1,0.000000000000087748274545053400
0.932548,1,0.000000000000087748274545053400
0.932675,917,0.000000000080465167757814000000
0.933128,1,0.000000000000087748274545053400
0.933321,1,0.000000000000087748274545053400
0.93944,1,0.000000000000087748274545053400
0.940328,1,0.000000000000087748274545053400
0.940952,1,0.000000000000087748274545053400
0.941866,1,0.000000000000087748274545053400
0.943751,1,0.000000000000087748274545053400
0.944674,1,0.000000000000087748274545053400
0.944861,1,0.000000000000087748274545053400
0.946425,1,0.000000000000087748274545053400
0.947127,1065,0.000000000093451912390481900000
0.948132,4,0.000000000000350993098180213000
0.949154,1,0.000000000000087748274545053400
0.950033,1,0.000000000000087748274545053400
0.951133,1,0.000000000000087748274545053400
0.951276,1,0.000000000000087748274545053400
0.951549,917,0.000000000080465167757814000000
0.953527,1,0.000000000000087748274545053400
0.953673,1,0.000000000000087748274545053400
0.953798,1,0.000000000000087748274545053400
0.953798,4,0.000000000000350993098180213000
0.955539,1,0.000000000000087748274545053400
0.957976,918,0.000000000080552916032359000000
0.959973,1,0.000000000000087748274545053400
0.962532,1,0.000000000000087748274545053400
0.964268,916,0.000000000080377419483268900000
0.965896,4,0.000000000000350993098180213000
0.967853,1,0.000000000000087748274545053400
0.968097,1,0.000000000000087748274545053400
0.969433,1,0.000000000000087748274545053400
0.970396,1,0.000000000000087748274545053400
0.971886,3,0.000000000000263244823635160000
0.973492,1,0.000000000000087748274545053400
0.975364,1,0.000000000000087748274545053400
0.97953,1,0.000000000000087748274545053400
0.980491,1,0.000000000000087748274545053400
0.982396,1,0.000000000000087748274545053400
0.985309,1,0.000000000000087748274545053400
0.992222,918,0.000000000080552916032359000000
0.996098,1,0.000000000000087748274545053400
0.996867,1,0.000000000000087748274545053400
0.999393,1,0.000000000000087748274545053400
1.00049,1177,0.000000000103279719139527000000
1.00117,1,0.000000000000087748274545053400
1.00172,1,0.000000000000087748274545053400
1.00215,1,0.000000000000087748274545053400
1.0032,1,0.000000000000087748274545053400
1.00517,1,0.000000000000087748274545053400
1.00605,1,0.000000000000087748274545053400
1.00777,4,0.000000000000350993098180213000
1.00886,1,0.000000000000087748274545053400
1.01098,1,0.000000000000087748274545053400
1.01273,1,0.000000000000087748274545053400
1.01411,914,0.000000000080201922934178800000
1.01808,1,0.000000000000087748274545053400
1.01837,1,0.000000000000087748274545053400
1.01905,1,0.000000000000087748274545053400
1.02155,1,0.000000000000087748274545053400
1.02181,1,0.000000000000087748274545053400
1.02199,1,0.000000000000087748274545053400
1.0222,1,0.000000000000087748274545053400
1.02262,1,0.000000000000087748274545053400
1.02279,1,0.000000000000087748274545053400
1.02377,1,0.000000000000087748274545053400
1.02554,1,0.000000000000087748274545053400
1.02756,1,0.000000000000087748274545053400
1.02926,1,0.000000000000087748274545053400
1.03016,2,0.000000000000175496549090106000
1.03174,1,0.000000000000087748274545053400
1.03301,1,0.000000000000087748274545053400
1.03633,1,0.000000000000087748274545053400
1.03917,1,0.000000000000087748274545053400
1.0392,1,0.000000000000087748274545053400
1.04199,1,0.000000000000087748274545053400
1.04215,1,0.000000000000087748274545053400
1.04267,1,0.000000000000087748274545053400
1.04275,1,0.000000000000087748274545053400
1.04289,1,0.000000000000087748274545053400
1.04314,1,0.000000000000087748274545053400
1.04399,913,0.000000000080114174659633800000
1.04545,2,0.000000000000175496549090106000
1.04615,1,0.000000000000087748274545053400
1.04774,171,0.000000000015004954947204100000
1.05005,1,0.000000000000087748274545053400
1.05148,1,0.000000000000087748274545053400
1.05241,4,0.000000000000350993098180213000
1.05249,1,0.000000000000087748274545053400
1.05336,918,0.000000000080552916032359000000
1.05546,1,0.000000000000087748274545053400
1.05912,1,0.000000000000087748274545053400
1.05923,1,0.000000000000087748274545053400
1.06025,1,0.000000000000087748274545053400
1.06046,1,0.000000000000087748274545053400
1.06134,1,0.000000000000087748274545053400
1.06362,1,0.000000000000087748274545053400
1.06419,1,0.000000000000087748274545053400
1.0644,913,0.000000000080114174659633800000
1.0678,1,0.000000000000087748274545053400
1.06887,1,0.000000000000087748274545053400
1.07021,1,0.000000000000087748274545053400
1.07061,1,0.000000000000087748274545053400
1.07065,1,0.000000000000087748274545053400
1.07078,1,0.000000000000087748274545053400
1.07154,1,0.000000000000087748274545053400
1.07468,1,0.000000000000087748274545053400
1.075,1,0.000000000000087748274545053400
1.07664,1,0.000000000000087748274545053400
1.07792,1,0.000000000000087748274545053400
1.07966,1,0.000000000000087748274545053400
1.07979,1,0.000000000000087748274545053400
1.08021,1,0.000000000000087748274545053400
1.08026,1,0.000000000000087748274545053400
1.08076,1,0.000000000000087748274545053400
1.0824,1,0.000000000000087748274545053400
1.08404,1036,0.000000000090907212428675300000
1.08693,1,0.000000000000087748274545053400
1.08727,1,0.000000000000087748274545053400
1.08757,1,0.000000000000087748274545053400
1.08793,1,0.000000000000087748274545053400
1.09039,1,0.000000000000087748274545053400
1.09057,1,0.000000000000087748274545053400
1.09211,1,0.000000000000087748274545053400
1.09224,1,0.000000000000087748274545053400
1.09246,918,0.000000000080552916032359000000
1.09256,1,0.000000000000087748274545053400
1.09316,1,0.000000000000087748274545053400
1.09333,1,0.000000000000087748274545053400
1.09353,1,0.000000000000087748274545053400
1.0937,1,0.000000000000087748274545053400
1.09385,1,0.000000000000087748274545053400
1.09432,1,0.000000000000087748274545053400
1.09595,1,0.000000000000087748274545053400
1.09611,3,0.000000000000263244823635160000
1.09701,1,0.000000000000087748274545053400
1.09816,1,0.000000000000087748274545053400
1.09963,1,0.000000000000087748274545053400
1.10285,1,0.000000000000087748274545053400
1.103,1,0.000000000000087748274545053400
1.10404,1,0.000000000000087748274545053400
1.10707,1,0.000000000000087748274545053400
1.1073,1,0.000000000000087748274545053400
1.10841,1,0.000000000000087748274545053400
1.10989,917,0.000000000080465167757814000000
1.11031,1,0.000000000000087748274545053400
1.1113,1,0.000000000000087748274545053400
1.11169,1,0.000000000000087748274545053400
1.1123,1,0.000000000000087748274545053400
1.11445,1,0.000000000000087748274545053400
1.11464,918,0.000000000080552916032359000000
1.11769,1,0.000000000000087748274545053400
1.12063,1,0.000000000000087748274545053400
1.12108,1,0.000000000000087748274545053400
1.12112,1,0.000000000000087748274545053400
1.12174,1,0.000000000000087748274545053400
1.12274,1,0.000000000000087748274545053400
1.12427,1,0.000000000000087748274545053400
1.1244,1,0.000000000000087748274545053400
1.12571,1,0.000000000000087748274545053400
1.12624,1,0.000000000000087748274545053400
1.12639,1,0.000000000000087748274545053400
1.12671,6,0.000000000000526489647270320000
1.1274,1,0.000000000000087748274545053400
1.12804,1,0.000000000000087748274545053400
1.12935,1,0.000000000000087748274545053400
1.12936,4,0.000000000000350993098180213000
1.13044,1,0.000000000000087748274545053400
1.13111,1,0.000000000000087748274545053400
1.1313,1,0.000000000000087748274545053400
1.13366,1,0.000000000000087748274545053400
1.13553,875,0.000000000076779740226921700000
1.13816,1,0.000000000000087748274545053400
1.13944,1,0.000000000000087748274545053400
1.13966,3,0.000000000000263244823635160000
1.14055,914,0.000000000080201922934178800000
1.14124,918,0.000000000080552916032359000000
1.14277,1,0.000000000000087748274545053400
1.14317,1,0.000000000000087748274545053400
1.14323,1,0.000000000000087748274545053400
1.14341,1,0.000000000000087748274545053400
1.1435,918,0.000000000080552916032359000000
1.14524,1,0.000000000000087748274545053400
1.14638,1,0.000000000000087748274545053400
1.15006,917,0.000000000080465167757814000000
1.15012,1,0.000000000000087748274545053400
1.1519,1,0.000000000000087748274545053400
1.15194,1,0.000000000000087748274545053400
1.1529,1,0.000000000000087748274545053400
1.15356,1,0.000000000000087748274545053400
1.15675,1,0.000000000000087748274545053400
1.15712,1,0.000000000000087748274545053400
1.1586,1,0.000000000000087748274545053400
1.15928,1,0.000000000000087748274545053400
1.15961,1,0.000000000000087748274545053400
1.16004,4,0.000000000000350993098180213000
1.16023,1,0.000000000000087748274545053400
1.16042,1077,0.000000000094504891685022500000
1.16064,1,0.000000000000087748274545053400
1.16065,1,0.000000000000087748274545053400
1.16092,1,0.000000000000087748274545053400
1.16109,1,0.000000000000087748274545053400
1.16289,1,0.000000000000087748274545053400
1.16431,1,0.000000000000087748274545053400
1.16531,1,0.000000000000087748274545053400
1.1664,1,0.000000000000087748274545053400
1.16789,1,0.000000000000087748274545053400
1.16799,1,0.000000000000087748274545053400
1.16812,3,0.000000000000263244823635160000
1.17018,1238,0.000000000108632363886776000000
1.17033,1,0.000000000000087748274545053400
1.17238,1,0.000000000000087748274545053400
1.17246,1,0.000000000000087748274545053400
1.17435,1,0.000000000000087748274545053400
1.17568,3,0.000000000000263244823635160000
1.1757,1,0.000000000000087748274545053400
1.17571,1,0.000000000000087748274545053400
1.17571,1,0.000000000000087748274545053400
1.17572,1,0.000000000000087748274545053400
1.17574,1,0.000000000000087748274545053400
1.17577,1,0.000000000000087748274545053400
1.17583,1,0.000000000000087748274545053400
1.17599,1,0.000000000000087748274545053400
1.17612,1,0.000000000000087748274545053400
1.17624,915,0.000000000080289671208723900000
1.17659,1,0.000000000000087748274545053400
1.17663,1,0.000000000000087748274545053400
1.17871,1,0.000000000000087748274545053400
1.18002,1,0.000000000000087748274545053400
1.1808,1,0.000000000000087748274545053400
1.18118,1232,0.000000000108105874239505000000
1.18132,1,0.000000000000087748274545053400
1.1815,1,0.000000000000087748274545053400
1.18152,1,0.000000000000087748274545053400
1.18195,1,0.000000000000087748274545053400
1.18266,1,0.000000000000087748274545053400
1.18274,1,0.000000000000087748274545053400
1.18311,1,0.000000000000087748274545053400
1.18336,1,0.000000000000087748274545053400
1.18343,1,0.000000000000087748274545053400
1.18589,916,0.000000000080377419483268900000
1.18689,918,0.000000000080552916032359000000
1.18856,1,0.000000000000087748274545053400
1.1908,918,0.000000000080552916032359000000
1.19085,1,0.000000000000087748274545053400
1.19201,1,0.000000000000087748274545053400
1.1926,1,0.000000000000087748274545053400
1.19432,917,0.000000000080465167757814000000
1.1968,1,0.000000000000087748274545053400
1.19739,1,0.000000000000087748274545053400
1.19898,1,0.000000000000087748274545053400
1.19908,1,0.000000000000087748274545053400
1.19968,1,0.000000000000087748274545053400
1.20004,1,0.000000000000087748274545053400
1.20094,1,0.000000000000087748274545053400
1.20165,1,0.000000000000087748274545053400
1.20171,1,0.000000000000087748274545053400
1.20222,1,0.000000000000087748274545053400
1.20256,1,0.000000000000087748274545053400
1.20283,3,0.000000000000263244823635160000
1.20294,1,0.000000000000087748274545053400
1.2043,1,0.000000000000087748274545053400
1.20442,1,0.000000000000087748274545053400
1.20487,916,0.000000000080377419483268900000
1.20624,1,0.000000000000087748274545053400
1.20857,1,0.000000000000087748274545053400
1.21175,1,0.000000000000087748274545053400
1.21385,1,0.000000000000087748274545053400
1.21453,1,0.000000000000087748274545053400
1.215,1,0.000000000000087748274545053400
1.21521,1,0.000000000000087748274545053400
1.21572,1,0.000000000000087748274545053400
1.21593,1,0.000000000000087748274545053400
1.21635,1,0.000000000000087748274545053400
1.21641,1,0.000000000000087748274545053400
1.22175,913,0.000000000080114174659633800000
1.22425,1,0.000000000000087748274545053400
1.22442,1,0.000000000000087748274545053400
1.22627,1,0.000000000000087748274545053400
1.2293,1,0.000000000000087748274545053400
1.23168,917,0.000000000080465167757814000000
1.235,1,0.000000000000087748274545053400
1.23556,2,0.000000000000175496549090106000
1.2392,1,0.000000000000087748274545053400
1.24233,1,0.000000000000087748274545053400
1.24396,1,0.000000000000087748274545053400
1.24432,1,0.000000000000087748274545053400
1.24696,1,0.000000000000087748274545053400
1.24702,917,0.000000000080465167757814000000
1.24876,1,0.000000000000087748274545053400
1.25235,1,0.000000000000087748274545053400
1.25569,1,0.000000000000087748274545053400
1.25598,1,0.000000000000087748274545053400
1.25651,913,0.000000000080114174659633800000
1.25802,1081,0.000000000094855884783202700000
1.25949,1,0.000000000000087748274545053400
1.25973,1,0.000000000000087748274545053400
1.25993,1,0.000000000000087748274545053400
1.26049,1,0.000000000000087748274545053400
1.26263,1,0.000000000000087748274545053400
1.26347,1,0.000000000000087748274545053400
1.26512,2,0.000000000000175496549090106000
1.26567,916,0.000000000080377419483268900000
1.26598,3,0.000000000000263244823635160000
1.26711,1,0.000000000000087748274545053400
1.26923,1,0.000000000000087748274545053400
1.27317,2,0.000000000000175496549090106000
1.27602,1,0.000000000000087748274545053400
1.27684,1,0.000000000000087748274545053400
1.27821,1,0.000000000000087748274545053400
1.27846,1,0.000000000000087748274545053400
1.27886,812,0.000000000071251598930583400000
1.27944,1,0.000000000000087748274545053400
1.27973,1,0.000000000000087748274545053400
1.28118,1,0.000000000000087748274545053400
1.28118,1,0.000000000000087748274545053400
1.28199,1,0.000000000000087748274545053400
1.28212,918,0.000000000080552916032359000000
1.28654,1,0.000000000000087748274545053400
1.28757,914,0.000000000080201922934178800000
1.28783,3,0.000000000000263244823635160000
1.28836,916,0.000000000080377419483268900000
1.2911,916,0.000000000080377419483268900000
1.29163,1,0.000000000000087748274545053400
1.29172,1,0.000000000000087748274545053400
1.292,3,0.000000000000263244823635160000
1.29414,1,0.000000000000087748274545053400
1.29439,1,0.000000000000087748274545053400
1.29565,916,0.000000000080377419483268900000
1.29581,1,0.000000000000087748274545053400
1.29755,919,0.000000000080640664306904100000
1.29821,1,0.000000000000087748274545053400
1.29853,4,0.000000000000350993098180213000
1.29858,4,0.000000000000350993098180213000
1.29951,1,0.000000000000087748274545053400
1.30159,1,0.000000000000087748274545053400
1.3016,1,0.000000000000087748274545053400
1.30192,1,0.000000000000087748274545053400
1.30449,1,0.000000000000087748274545053400
1.30485,1,0.000000000000087748274545053400
1.30504,5,0.000000000000438741372725267000
1.30561,1,0.000000000000087748274545053400
1.30615,1,0.000000000000087748274545053400
1.30646,1,0.000000000000087748274545053400
1.30745,1,0.000000000000087748274545053400
1.30753,1,0.000000000000087748274545053400
1.30809,1,0.000000000000087748274545053400
1.3083,1,0.000000000000087748274545053400
1.30853,1,0.000000000000087748274545053400
1.30862,5,0.000000000000438741372725267000
1.30916,1,0.000000000000087748274545053400
1.31021,5,0.000000000000438741372725267000
1.31108,2,0.000000000000175496549090106000
1.31162,916,0.000000000080377419483268900000
1.31176,1,0.000000000000087748274545053400
1.31176,3,0.000000000000263244823635160000
1.31231,1,0.000000000000087748274545053400
1.31252,916,0.000000000080377419483268900000
1.31395,1,0.000000000000087748274545053400
1.31415,1,0.000000000000087748274545053400
1.31589,1,0.000000000000087748274545053400
1.31806,1,0.000000000000087748274545053400
1.31817,1,0.000000000000087748274545053400
1.31833,1,0.000000000000087748274545053400
1.31858,1,0.000000000000087748274545053400
1.31884,1,0.000000000000087748274545053400
1.31898,1,0.000000000000087748274545053400
1.31938,1,0.000000000000087748274545053400
1.31971,1,0.000000000000087748274545053400
1.31995,1,0.000000000000087748274545053400
1.32095,1,0.000000000000087748274545053400
1.32124,1,0.000000000000087748274545053400
1.32442,1,0.000000000000087748274545053400
1.32525,1,0.000000000000087748274545053400
1.32808,1,0.000000000000087748274545053400
1.32826,1,0.000000000000087748274545053400
1.32826,4,0.000000000000350993098180213000
1.32909,1,0.000000000000087748274545053400
1.32939,5,0.000000000000438741372725267000
1.33014,1,0.000000000000087748274545053400
1.33034,1,0.000000000000087748274545053400
1.33063,1,0.000000000000087748274545053400
1.33096,1,0.000000000000087748274545053400
1.33107,1,0.000000000000087748274545053400
1.33156,1,0.000000000000087748274545053400
1.33179,1,0.000000000000087748274545053400
1.33221,3,0.000000000000263244823635160000
1.33242,918,0.000000000080552916032359000000
1.33311,1,0.000000000000087748274545053400
1.33464,5,0.000000000000438741372725267000
1.33585,1,0.000000000000087748274545053400
1.33592,914,0.000000000080201922934178800000
1.33647,1,0.000000000000087748274545053400
1.33712,1,0.000000000000087748274545053400
1.34057,1,0.000000000000087748274545053400
1.34106,1,0.000000000000087748274545053400
1.34181,1,0.000000000000087748274545053400
1.34223,5,0.000000000000438741372725267000
1.34306,1,0.000000000000087748274545053400
1.34389,1,0.000000000000087748274545053400
1.34507,917,0.000000000080465167757814000000
1.34842,1,0.000000000000087748274545053400
1.3486,1,0.000000000000087748274545053400
1.35084,1,0.000000000000087748274545053400
1.35398,1,0.000000000000087748274545053400
1.35414,4,0.000000000000350993098180213000
1.35527,913,0.000000000080114174659633800000
1.35694,1,0.000000000000087748274545053400
1.3586,1,0.000000000000087748274545053400
1.36018,1,0.000000000000087748274545053400
1.36063,1,0.000000000000087748274545053400
1.36156,1,0.000000000000087748274545053400
1.36273,1,0.000000000000087748274545053400
1.36348,1,0.000000000000087748274545053400
1.36373,1,0.000000000000087748274545053400
1.36655,3,0.000000000000263244823635160000
1.37023,912,0.000000000080026426385088700000
1.37148,1,0.000000000000087748274545053400
1.37259,1,0.000000000000087748274545053400
1.37459,915,0.000000000080289671208723900000
1.37639,1,0.000000000000087748274545053400
1.37665,1,0.000000000000087748274545053400
1.37865,919,0.000000000080640664306904100000
1.38155,6,0.000000000000526489647270320000
1.38172,1,0.000000000000087748274545053400
1.38231,918,0.000000000080552916032359000000
1.38307,1,0.000000000000087748274545053400
1.38417,1,0.000000000000087748274545053400
1.38552,1,0.000000000000087748274545053400
1.39025,1,0.000000000000087748274545053400
1.39142,1,0.000000000000087748274545053400
1.39415,846,0.000000000074235040265115200000
1.39478,1,0.000000000000087748274545053400
1.39793,1,0.000000000000087748274545053400
1.39894,1,0.000000000000087748274545053400
1.39982,1,0.000000000000087748274545053400
1.4038,1,0.000000000000087748274545053400
1.40445,1,0.000000000000087748274545053400
1.40539,913,0.000000000080114174659633800000
1.40776,1,0.000000000000087748274545053400
1.40778,914,0.000000000080201922934178800000
1.41053,1,0.000000000000087748274545053400
1.41274,919,0.000000000080640664306904100000
1.41277,1,0.000000000000087748274545053400
1.41314,1,0.000000000000087748274545053400
1.41391,917,0.000000000080465167757814000000
1.41407,1,0.000000000000087748274545053400
1.41452,1,0.000000000000087748274545053400
1.41486,1,0.000000000000087748274545053400
1.41536,2,0.000000000000175496549090106000
1.41589,1,0.000000000000087748274545053400
1.416,1,0.000000000000087748274545053400
1.41786,1,0.000000000000087748274545053400
1.42188,1,0.000000000000087748274545053400
1.42194,5,0.000000000000438741372725267000
1.42217,6,0.000000000000526489647270320000
1.42293,1,0.000000000000087748274545053400
1.42307,1,0.000000000000087748274545053400
1.42322,1,0.000000000000087748274545053400
1.42781,1,0.000000000000087748274545053400
1.42983,1,0.000000000000087748274545053400
1.43153,1,0.000000000000087748274545053400
1.43403,5,0.000000000000438741372725267000
1.43541,1,0.000000000000087748274545053400
1.43685,918,0.000000000080552916032359000000
1.43756,1,0.000000000000087748274545053400
1.43773,918,0.000000000080552916032359000000
1.4389,1,0.000000000000087748274545053400
1.44494,1180,0.000000000103542963963163000000
1.4466,1,0.000000000000087748274545053400
1.44671,5,0.000000000000438741372725267000
1.44771,2,0.000000000000175496549090106000
1.44864,1,0.000000000000087748274545053400
1.45248,1,0.000000000000087748274545053400
1.45309,1,0.000000000000087748274545053400
1.4541,1187,0.000000000104157201884978000000
1.45828,1,0.000000000000087748274545053400
1.4605,1,0.000000000000087748274545053400
1.46129,1,0.000000000000087748274545053400
1.46571,1,0.000000000000087748274545053400
1.46727,1,0.000000000000087748274545053400
1.46821,1,0.000000000000087748274545053400
1.4713,1,0.000000000000087748274545053400
1.47247,1,0.000000000000087748274545053400
1.47269,1,0.000000000000087748274545053400
1.4761,918,0.000000000080552916032359000000
1.47814,1,0.000000000000087748274545053400
1.48017,2,0.000000000000175496549090106000
1.48094,1,0.000000000000087748274545053400
1.48158,1,0.000000000000087748274545053400
1.48242,918,0.000000000080552916032359000000
1.48262,1,0.000000000000087748274545053400
1.48458,917,0.000000000080465167757814000000
1.48655,1,0.000000000000087748274545053400
1.49092,1,0.000000000000087748274545053400
1.4914,1,0.000000000000087748274545053400
1.49579,1,0.000000000000087748274545053400
1.49622,1,0.000000000000087748274545053400
1.49752,1,0.000000000000087748274545053400
1.49819,918,0.000000000080552916032359000000
1.50348,1,0.000000000000087748274545053400
1.50469,918,0.000000000080552916032359000000
1.50551,1,0.000000000000087748274545053400
1.50658,1141,0.000000000100120781255906000000
1.50756,914,0.000000000080201922934178800000
1.50842,913,0.000000000080114174659633800000
1.50885,918,0.000000000080552916032359000000
1.5128,1135,0.000000000099594291608635600000
1.51301,4,0.000000000000350993098180213000
1.51383,1,0.000000000000087748274545053400
1.51412,5,0.000000000000438741372725267000
1.51418,1,0.000000000000087748274545053400
1.51482,1,0.000000000000087748274545053400
1.51615,1,0.000000000000087748274545053400
1.51625,3,0.000000000000263244823635160000
1.51635,1,0.000000000000087748274545053400
1.51779,917,0.000000000080465167757814000000
1.51803,3,0.000000000000263244823635160000
1.51846,1,0.000000000000087748274545053400
1.51868,1,0.000000000000087748274545053400
1.51964,1,0.000000000000087748274545053400
1.52165,3,0.000000000000263244823635160000
1.52648,1,0.000000000000087748274545053400
1.53083,1,0.000000000000087748274545053400
1.53083,917,0.000000000080465167757814000000
1.53103,915,0.000000000080289671208723900000
1.5312,1,0.000000000000087748274545053400
1.53238,1,0.000000000000087748274545053400
1.53341,1,0.000000000000087748274545053400
1.53469,918,0.000000000080552916032359000000
1.53671,1,0.000000000000087748274545053400
1.53823,1,0.000000000000087748274545053400
1.53852,1,0.000000000000087748274545053400
1.53899,5,0.000000000000438741372725267000
1.53996,1,0.000000000000087748274545053400
1.54444,1,0.000000000000087748274545053400
1.54497,1,0.000000000000087748274545053400
1.54586,1,0.000000000000087748274545053400
1.54645,1,0.000000000000087748274545053400
1.54836,1,0.000000000000087748274545053400
1.5487,1,0.000000000000087748274545053400
1.55045,919,0.000000000080640664306904100000
1.55046,1,0.000000000000087748274545053400
1.55099,5,0.000000000000438741372725267000
1.55316,915,0.000000000080289671208723900000
1.5539,918,0.000000000080552916032359000000
1.55545,1,0.000000000000087748274545053400
1.55545,918,0.000000000080552916032359000000
1.55642,2,0.000000000000175496549090106000
1.55753,5,0.000000000000438741372725267000
1.55964,918,0.000000000080552916032359000000
1.56212,1,0.000000000000087748274545053400
1.56271,4,0.000000000000350993098180213000
1.56466,1,0.000000000000087748274545053400
1.56549,916,0.000000000080377419483268900000
1.56571,1,0.000000000000087748274545053400
1.56749,1,0.000000000000087748274545053400
1.56856,1,0.000000000000087748274545053400
1.57052,918,0.000000000080552916032359000000
1.57353,914,0.000000000080201922934178800000
1.57399,917,0.000000000080465167757814000000
1.57474,1070,0.000000000093890653763207100000
1.57674,1,0.000000000000087748274545053400
1.58013,1,0.000000000000087748274545053400
1.58261,1,0.000000000000087748274545053400
1.58427,1,0.000000000000087748274545053400
1.58536,915,0.000000000080289671208723900000
1.58684,1,0.000000000000087748274545053400
1.58708,918,0.000000000080552916032359000000
1.59017,1,0.000000000000087748274545053400
1.59134,918,0.000000000080552916032359000000
1.59153,1,0.000000000000087748274545053400
1.5922,1,0.000000000000087748274545053400
1.59925,918,0.000000000080552916032359000000
1.60047,2,0.000000000000175496549090106000
1.60275,1,0.000000000000087748274545053400
1.60397,1,0.000000000000087748274545053400
1.60464,5,0.000000000000438741372725267000
1.60471,919,0.000000000080640664306904100000
1.60577,1,0.000000000000087748274545053400
1.60808,1,0.000000000000087748274545053400
1.60878,144,0.000000000012635751534487700000
1.60991,1,0.000000000000087748274545053400
1.61352,1,0.000000000000087748274545053400
1.61365,1,0.000000000000087748274545053400
1.61473,1,0.000000000000087748274545053400
1.61573,1,0.000000000000087748274545053400
1.61657,1,0.000000000000087748274545053400
1.6167,1,0.000000000000087748274545053400
1.61693,1,0.000000000000087748274545053400
1.6198,1,0.000000000000087748274545053400
1.62072,2,0.000000000000175496549090106000
1.62135,1,0.000000000000087748274545053400
1.62273,1,0.000000000000087748274545053400
1.62454,1,0.000000000000087748274545053400
1.6253,4,0.000000000000350993098180213000
1.62812,5,0.000000000000438741372725267000
1.62822,1,0.000000000000087748274545053400
1.62906,912,0.000000000080026426385088700000
1.62989,1,0.000000000000087748274545053400
1.63029,916,0.000000000080377419483268900000
1.63077,918,0.000000000080552916032359000000
1.63188,1148,0.000000000100735019177721000000
1.63476,1,0.000000000000087748274545053400
1.63667,2,0.000000000000175496549090106000
1.63723,1,0.000000000000087748274545053400
1.63769,1,0.000000000000087748274545053400
1.63791,1,0.000000000000087748274545053400
1.63824,1,0.000000000000087748274545053400
1.63878,1,0.000000000000087748274545053400
1.63975,1,0.000000000000087748274545053400
1.64146,1,0.000000000000087748274545053400
1.64161,1,0.000000000000087748274545053400
1.6418,1,0.000000000000087748274545053400
1.64299,917,0.000000000080465167757814000000
1.64411,1,0.000000000000087748274545053400
1.6445,1,0.000000000000087748274545053400
1.6456,1,0.000000000000087748274545053400
1.64663,1,0.000000000000087748274545053400
1.64717,1,0.000000000000087748274545053400
1.64893,1,0.000000000000087748274545053400
1.64957,918,0.000000000080552916032359000000
1.64976,1,0.000000000000087748274545053400
1.65182,1,0.000000000000087748274545053400
1.65183,9,0.000000000000789734470905481000
1.65198,915,0.000000000080289671208723900000
1.65614,1,0.000000000000087748274545053400
1.65622,1,0.000000000000087748274545053400
1.65779,1,0.000000000000087748274545053400
1.65858,1,0.000000000000087748274545053400
1.65901,1,0.000000000000087748274545053400
1.65928,1,0.000000000000087748274545053400
1.65945,1,0.000000000000087748274545053400
1.65957,1,0.000000000000087748274545053400
1.66166,1,0.000000000000087748274545053400
1.66308,1,0.000000000000087748274545053400
1.66352,1,0.000000000000087748274545053400
1.66517,4,0.000000000000350993098180213000
1.66644,1,0.000000000000087748274545053400
1.66746,1,0.000000000000087748274545053400
1.66811,1189,0.000000000104332698434068000000
1.66836,1,0.000000000000087748274545053400
1.67185,1,0.000000000000087748274545053400
1.67548,1,0.000000000000087748274545053400
1.6764,918,0.000000000080552916032359000000
1.67668,3,0.000000000000263244823635160000
